dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
auction,outer_0,claritree,4,0.01,0.01,3,1634.0,quantile,0,0.9029657151318192,10416689.578369329,25219406077.217796,0.7624142169952393,8172841.057540479,0.92329727399609,9860002.7357098,0.9117594522279732,6.0,full
auction,outer_0,claritree,4,0.01,0.001,3,1634.0,quantile,0,0.9321562491618236,7232692.749456883,22429991375.06312,0.7189083099365234,6328139.28273621,0.9406099384411172,8861794.312448915,0.9206927619257672,6.0,full
auction,outer_0,claritree,4,0.01,0.0001,3,1634.0,quantile,0,0.9462309040832664,5756739.965694238,20063269223.195885,0.7190907001495361,4627319.550371756,0.9565722591316964,6446211.277240768,0.9423106433735696,7.0,full
auction,outer_0,claritree,4,0.01,1e-05,3,1634.0,quantile,0,0.9461649384261976,5761720.479810574,19774565456.810287,0.7108945846557617,4623272.621679333,0.9566102398608536,6398023.43037945,0.9427418929499616,7.0,full
auction,outer_0,claritree,4,0.008,0.1,3,1634.0,quantile,0,0.8960591247546059,11127647.102799157,26617491321.454346,0.759371280670166,8612773.09651998,0.919168478830662,9745779.412051173,0.9127816759451608,8.0,full
auction,outer_0,claritree,4,0.008,0.01,3,1634.0,quantile,0,0.9102203435963622,9632655.549066523,22697904159.057625,0.7567224502563477,6064545.073723159,0.9430837898531046,7199577.12434982,0.9355685139032724,8.0,full
auction,outer_0,claritree,4,0.008,0.001,3,1634.0,quantile,0,0.9374472728044092,6673016.491353519,20065368568.855225,0.7420163154602051,4866054.764738543,0.9543317112480244,6962191.440328482,0.9376929598443894,7.0,full
auction,outer_0,claritree,4,0.008,0.0001,3,1634.0,quantile,0,0.9462309040832664,5756739.965694238,17625782033.721474,0.7432498931884766,4627319.550371756,0.9565722591316964,6446211.277240768,0.9423106433735696,7.0,full
auction,outer_0,claritree,4,0.008,1e-05,3,1634.0,quantile,0,0.9461649384261976,5761720.479810574,17337078267.33588,0.7400557994842529,4623272.621679333,0.9566102398608536,6398023.43037945,0.9427418929499616,7.0,full
auction,outer_0,claritree,4,0.005,0.1,3,1634.0,quantile,0,0.9057797735468393,10093277.241049916,22438941853.783936,0.784557580947876,8612773.09651998,0.919168478830662,9745779.412051173,0.9127816759451608,8.0,full
auction,outer_0,claritree,4,0.005,0.01,3,1634.0,quantile,0,0.9254498723496564,7946705.419474445,18519354691.38721,0.7731773853302002,6064545.073723159,0.9430837898531046,7199577.12434982,0.9355685139032724,8.0,full
auction,outer_0,claritree,4,0.005,0.001,3,1634.0,quantile,0,0.9361158812053556,6808641.485041022,16409137784.643612,0.7687158584594727,4866054.764738543,0.9543317112480244,6962191.440328482,0.9376929598443894,7.0,full
auction,outer_0,claritree,4,0.005,0.0001,3,1634.0,quantile,0,0.9462309040832664,5756739.965694238,13969551249.509865,0.764911413192749,4627319.550371756,0.9565722591316964,6446211.277240768,0.9423106433735696,7.0,full
auction,outer_0,claritree,4,0.005,1e-05,3,1634.0,quantile,0,0.9461649384261976,5761720.479810574,13680847483.124268,0.7630777359008789,4623272.621679333,0.9566102398608536,6398023.43037945,0.9427418929499616,7.0,full
