dataset,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer
optical_net,streed,5,0.0001,3,20,20,,,0.024643285179449092,0.0011516488794977551,0.0026343863801488745,0.04917508553636318,0.00018180311494966306,0.001862837385382452,,1.1855868914289072,0.0,std
optical_net,streed,5,0.0005,3,20,20,,,0.024791184040666197,0.001158618550142102,0.002803488413135326,0.041144445425071126,0.0001854324668972988,0.0015930499860217198,,1.5066645552969813,0.44721359549995765,std
optical_net,streed,5,0.001,3,20,20,,,0.0246432036707809,0.0012118471750059085,0.0027418780669430072,0.029971351209751543,0.00018577459170460368,0.0013664340471868691,,3.2345423125744106,0.7071067811865477,std
optical_net,streed,5,0.003,3,20,20,,,0.03753657940006113,0.0016471700881018848,0.005921664985530459,0.020895717149976567,0.0003378095075004223,0.001771740190359639,,1.2401127566363876,1.2247448713915894,std
optical_net,streed,5,0.005,3,20,20,,,0.029955756613486175,0.001297985614954013,0.004862361638997309,0.05094149546229147,0.00029043506002979447,0.0017522837599685936,,0.8998895920007749,0.8366600265340753,std
optical_net,streed,5,0.008,3,20,20,,,0.01769835037262078,0.0008494994679397966,0.011982080728718744,0.04838731908571199,0.0004686342367848134,0.002509457182811046,,1.8352489077618337,1.5165750888103102,std
optical_net,streed,5,0.01,3,20,20,,,0.02157407100645945,0.001097222735872116,0.007262763932557677,0.047471554354700775,0.0002482104550461588,0.0022870092155278603,,1.2604027695311135,0.8944271909999161,std
optical_net,streed,5,0.03,3,20,20,,,0.020783653978526873,0.0007607901226153868,0.02434859275941088,0.05081429065621257,0.0006753191348055791,0.001255498955003557,,3.467263590511645,0.547722557505166,std
optical_net,streed,5,0.05,3,20,20,,,0.024719744650760937,0.0011820441786863738,0.017118366688535922,0.0625748017326314,0.0004374804514632307,0.0016970916716995488,,1.0956683585857525,0.0,std
optical_net,streed,5,0.08,3,20,20,,,0.053985100865030965,0.002212837352274517,0.027960997897863417,0.06969813927894966,0.0017225583806437567,0.0012921578906614512,,0.002197299544282485,0.4472135954999579,std
optical_net,streed,5,0.1,3,20,20,,,0.024388516041418097,0.000928468486636708,0.019618873104556185,0.06730018370632677,0.00036591371956372863,0.001409517993169011,,0.00032694913582587696,0.0,std
optical_net,streed,5,0.003,3,20,20,,,0.7891675521253647,0.00871907417900726,0.9107276313491817,0.8115401381465531,0.0037092268455364,0.00782235243010236,,63.75412735939026,22.0,best_by_mean_val_r2
real_estate,streed,5,0.0001,3,20,20,,,0.4598707911230699,98.5374221007566,0.9051718891820111,0.3430886783918129,17.428888424013035,114.44582940135206,,69.8133798122406,32.0,mean
real_estate,streed,5,0.0005,3,20,20,,,0.4547147876209844,99.48523303076472,0.9051718891820111,0.3430886783918129,17.428888424013035,114.44582940135206,,71.44300966262817,32.0,mean
real_estate,streed,5,0.001,3,20,20,,,0.4092747627249357,108.03516887831051,0.9051718891820111,0.3430886783918129,17.428888424013035,114.44582940135206,,75.2914249420166,32.0,mean
real_estate,streed,5,0.003,3,20,20,,,0.374867237470015,114.7686250897586,0.8917835802616129,0.35776608048524683,19.931870574951546,109.61474192461382,,82.76345114707946,26.0,mean
real_estate,streed,5,0.005,3,20,20,,,0.3656819272214561,114.038636956142,0.8745637665790762,0.3361924842998041,23.083024933947108,111.30886512866186,,84.79442415237426,21.6,mean
real_estate,streed,5,0.008,3,20,20,,,0.3664265715406654,114.19223055008823,0.8285394062987941,0.2437681015646523,31.548043357870178,126.15823932836027,,80.67637395858765,14.2,mean
real_estate,streed,5,0.01,3,20,20,,,0.3692641280199017,113.91042876673964,0.8124137772964645,0.14088691297337227,34.49603660768862,141.08384393626648,,76.55782470703124,12.4,mean
real_estate,streed,5,0.03,3,20,20,,,0.41081304294202853,107.01864724108,0.6977845979483916,0.37630757183479563,55.64093416256632,108.09907380248603,,31.910868644714355,5.8,mean
real_estate,streed,5,0.05,3,20,20,,,0.3452707286915787,117.97396341956787,0.5950595798744807,0.5367176513810245,74.58695827439465,83.46267063678624,,2.3736735820770263,3.4,mean
real_estate,streed,5,0.08,3,20,20,,,0.524465473130257,88.30315977603391,0.5559317470864575,0.4956287758664514,82.00621693003518,90.60166598396924,,0.01997308731079096,2.8,mean
real_estate,streed,5,0.1,3,20,20,,,0.49259821259738706,93.63439221054269,0.5022668202165088,0.47158550465572907,91.93609926229081,95.1837738601889,,0.0046156883239745605,2.2,mean
real_estate,streed,5,0.0001,3,20,20,,,0.09417660190338421,19.278634822658276,0.012899447101095174,0.22553025566417895,1.78169106404697,24.74950954179277,,6.647747056813418,0.0,std
real_estate,streed,5,0.0005,3,20,20,,,0.09377844543135094,19.697603786057858,0.012899447101095174,0.22553025566417895,1.78169106404697,24.74950954179277,,5.441188058048671,0.0,std
real_estate,streed,5,0.001,3,20,20,,,0.14716961488020816,28.67517089062081,0.012899447101095174,0.22553025566417895,1.78169106404697,24.74950954179277,,8.334082302191021,0.0,std
real_estate,streed,5,0.003,3,20,20,,,0.1733479021050308,31.352572246206947,0.011663545613144291,0.3623457006955615,1.9231448771981439,40.019524984876334,,6.121627773445573,1.9999999999999996,std
real_estate,streed,5,0.005,3,20,20,,,0.13540218368361678,22.0207089670169,0.014356113297972616,0.4391458521833216,2.108151475840431,47.61607126163189,,6.7942336769651686,1.1401754250991378,std
real_estate,streed,5,0.008,3,20,20,,,0.17245205042028705,29.39750726033546,0.017757743765577604,0.50582242014236,2.3925207333726934,58.03582002590971,,9.752693964995395,1.30384048104053,std
real_estate,streed,5,0.01,3,20,20,,,0.20685596767180964,34.87663514570511,0.02106873348476962,0.6578570618867492,2.7731179114662905,75.28070725787083,,10.112464320604246,1.6733200530681511,std
real_estate,streed,5,0.03,3,20,20,,,0.12331570058938532,21.60115615618895,0.02379966288928766,0.283044570273408,3.191777730899329,33.78875965084362,,7.640774665822107,0.44721359549995787,std
real_estate,streed,5,0.05,3,20,20,,,0.1434885513995075,27.21911493510357,0.03661132062855517,0.03917765614908527,6.157446420722008,13.354883542769125,,1.80855613594419,0.5477225575051661,std
real_estate,streed,5,0.08,3,20,20,,,0.019691401619533342,6.028660137018827,0.04936788082191086,0.07739912025155865,10.771033748530103,16.58717872118221,,0.021029344554797345,0.44721359549995787,std
real_estate,streed,5,0.1,3,20,20,,,0.018646315272372555,3.982618359491809,0.04817783174700359,0.05607728379813142,11.089938323138384,16.121831768217447,,0.0001932096563112681,0.447213595499958,std
real_estate,streed,5,0.08,3,20,20,,,0.524465473130257,88.30315977603391,0.5559317470864575,0.4956287758664514,82.00621693003518,90.60166598396924,,0.01997308731079096,2.8,best_by_mean_val_r2
servo,streed,5,0.0001,3,20,20,,,0.5347034044287295,1.0699483136041297,0.6152768684822786,0.49094560241575846,0.9237363490774675,1.0956885809218524,,0.00117154121398922,5.4,mean
servo,streed,5,0.0005,3,20,20,,,0.5359275358086683,1.067271330683512,0.6150850379671233,0.48190408955142977,0.9242310246149232,1.1062873887860776,,0.00114479064941402,4.8,mean
servo,streed,5,0.001,3,20,20,,,0.536454592470037,1.0659417080799365,0.6150850379671233,0.48190408955142977,0.9242310246149232,1.1062873887860776,,0.0011393547058105,4.8,mean
servo,streed,5,0.003,3,20,20,,,0.5330828087723924,1.0727182330388914,0.6075024026544822,0.46454349550172314,0.9417503241757272,1.1335234562756713,,0.00105876922607416,3.0,mean
servo,streed,5,0.005,3,20,20,,,0.5326623793231626,1.073882500473316,0.6060487671384001,0.46218801421241984,0.9454767214867547,1.1377022123590248,,0.0010621547698974,2.6,mean
servo,streed,5,0.008,3,20,20,,,0.5315831844018023,1.0765316289408051,0.6060487671384001,0.46218801421241984,0.9454767214867547,1.1377022123590248,,0.0010755062103271,2.6,mean
servo,streed,5,0.01,3,20,20,,,0.5348918710592319,1.0666537883585236,0.6060487671384001,0.46218801421241984,0.9454767214867547,1.1377022123590248,,0.0010722637176513,2.6,mean
servo,streed,5,0.03,3,20,20,,,0.5330858799024021,1.0732197010690308,0.6005928840392244,0.4598819543609546,0.9568032041137723,1.1455201357066458,,0.0010695934295654,2.2,mean
servo,streed,5,0.05,3,20,20,,,0.547655700881023,1.038944940141136,0.5920142700123245,0.5159247399803509,0.9791853266825074,1.0547376068660843,,0.00106582641601558,2.0,mean
servo,streed,5,0.08,3,20,20,,,0.5470522540867327,1.0406167832555027,0.5920142700123245,0.5159247399803509,0.9791853266825074,1.0547376068660843,,0.0010687351226806,2.0,mean
servo,streed,5,0.1,3,20,20,,,0.5713080446686056,1.007008271939592,0.5920142700123245,0.5159247399803509,0.9791853266825074,1.0547376068660843,,0.00107350349426262,2.0,mean
servo,streed,5,0.0001,3,20,20,,,0.06880549747075536,0.08511476959472222,0.027188060948388007,0.19601565340192859,0.12027963944098428,0.5295207695026721,,1.536588783385187e-05,0.5477225575051661,std
servo,streed,5,0.0005,3,20,20,,,0.06911777316782555,0.08408056850930556,0.02722809559511782,0.19871809007220173,0.12073898828469856,0.5182439269625383,,3.271446960638366e-05,0.44721359549995804,std
servo,streed,5,0.001,3,20,20,,,0.06949800197727432,0.08312493349432247,0.02722809559511782,0.19871809007220173,0.12073898828469856,0.5182439269625383,,4.2624748022973475e-05,0.44721359549995804,std
servo,streed,5,0.003,3,20,20,,,0.06232148060626981,0.09291468879844625,0.02881320603642137,0.2034168554009021,0.11809218851050537,0.5069008378848181,,3.0053699816670266e-05,0.7071067811865476,std
servo,streed,5,0.005,3,20,20,,,0.0625373955298941,0.09386989584359777,0.02938270325608771,0.20182864185303342,0.12150588147537336,0.5029958646765823,,2.9464716802692805e-05,0.5477225575051661,std
servo,streed,5,0.008,3,20,20,,,0.0639533941265513,0.0914649170298087,0.02938270325608771,0.20182864185303342,0.12150588147537336,0.5029958646765823,,1.685621040374232e-05,0.5477225575051661,std
servo,streed,5,0.01,3,20,20,,,0.06628014398206171,0.07960140186268601,0.02938270325608771,0.20182864185303342,0.12150588147537336,0.5029958646765823,,1.0550661929690177e-05,0.5477225575051661,std
servo,streed,5,0.03,3,20,20,,,0.06962032942751106,0.05919626585340829,0.03447242023664039,0.19972329644108375,0.11367187082242124,0.5098591395432582,,6.784912723711228e-05,0.447213595499958,std
servo,streed,5,0.05,3,20,20,,,0.07273122229519614,0.038353912561988036,0.018951212789802614,0.10628797824248824,0.10976479609225538,0.49632963765499527,,9.176173296002653e-06,0.0,std
servo,streed,5,0.08,3,20,20,,,0.07242743864148439,0.03943949033681241,0.018951212789802614,0.10628797824248824,0.10976479609225538,0.49632963765499527,,2.5475446338781557e-05,0.0,std
servo,streed,5,0.1,3,20,20,,,0.02074078549183688,0.10686024508399618,0.018951212789802614,0.10628797824248824,0.10976479609225538,0.49632963765499527,,1.906200898082237e-05,0.0,std
servo,streed,5,0.1,3,20,20,,,0.5713080446686056,1.007008271939592,0.5920142700123245,0.5159247399803509,0.9791853266825074,1.0547376068660843,,0.00107350349426262,2.0,best_by_mean_val_r2
synch,streed,5,0.0001,3,20,20,,,0.9956565414589793,0.00014116446281514,0.9971143737243878,0.9961997606639474,9.387339075959627e-05,0.00012184095520046,,0.4164093017578125,26.6,mean
synch,streed,5,0.0005,3,20,20,,,0.992459030650858,0.00024567685198784,0.9937540209298449,0.9930876732353747,0.00020301217720834,0.00022180200111648,,0.06142911911010738,16.0,mean
synch,streed,5,0.001,3,20,20,,,0.990375141219133,0.00031047229429366003,0.9915856904145771,0.9903257769916074,0.00027373105497764,0.00030803444908486,,0.06807560920715325,13.0,mean
synch,streed,5,0.003,3,20,20,,,0.9768858787040093,0.000741062052903,0.9796156241066758,0.9760805913628421,0.00066247844690816,0.00076372143023784,,0.012576293945312438,8.0,mean
synch,streed,5,0.005,3,20,20,,,0.9764645878350606,0.00075358334006424,0.9777762067192348,0.9725239915719449,0.0007226043469969201,0.0008757997792128598,,0.012642383575439401,7.6,mean
synch,streed,5,0.008,3,20,20,,,0.9546033203064868,0.00143746005800448,0.9648519425049427,0.9588207022321636,0.0011444177550638999,0.00130531434089356,,0.01138954162597652,6.4,mean
synch,streed,5,0.01,3,20,20,,,0.9191748422105792,0.00260139599684872,0.9255828590825734,0.9203948301560402,0.00241954891660376,0.00255324899067776,,0.00491266250610346,4.0,mean
synch,streed,5,0.03,3,20,20,,,0.9191748422105792,0.00260139599684872,0.9255828590825734,0.9203948301560402,0.00241954891660376,0.00255324899067776,,0.00465054512023922,4.0,mean
synch,streed,5,0.05,3,20,20,,,0.8854042870034224,0.00366312450126918,0.888352664189323,0.8772065705132202,0.0036367182255605604,0.00391324783550464,,0.00439548492431636,3.2,mean
synch,streed,5,0.08,3,20,20,,,0.8712963191602645,0.00414238482367882,0.8781729822647846,0.8723458005033496,0.0039601164152419,0.0040791249957206,,0.0042142868041992,3.0,mean
synch,streed,5,0.1,3,20,20,,,0.8712963191602645,0.00414238482367882,0.8781729822647846,0.8723458005033496,0.0039601164152419,0.0040791249957206,,0.00489687919616694,3.0,mean
synch,streed,5,0.0001,3,20,20,,,0.0003165707816230546,1.1359880908812001e-05,0.0001918339696631079,0.00041842506843562646,7.3990234570499255e-06,1.798053695215128e-05,,0.050342331670010884,1.8165902124584952,std
synch,streed,5,0.0005,3,20,20,,,0.0007504995735220657,2.2437315675427244e-05,0.00019374617629306674,0.0013762696274806935,5.2772204202930006e-06,5.085641642108496e-05,,0.0056497466678372315,0.0,std
synch,streed,5,0.001,3,20,20,,,0.000880955853035623,2.45560210238233e-05,0.0007520996400739435,0.0012772753637658007,2.7454809765481792e-05,3.0365411936979077e-05,,0.005824584030852312,0.7071067811865477,std
synch,streed,5,0.003,3,20,20,,,0.001806365221215609,4.818303293467651e-05,0.0007589362021402956,0.0021230285874309193,1.8908200098185182e-05,6.114019386637512e-05,,0.0004325237453893055,0.0,std
synch,streed,5,0.005,3,20,20,,,0.0012067617012997216,2.9096399987656167e-05,0.0026253196946588796,0.003851884579221772,8.768074445540921e-05,0.00010640111763754435,,0.0005587623873607321,0.5477225575051661,std
synch,streed,5,0.008,3,20,20,,,0.01600176420974599,0.00046681265294197055,0.020452459919405412,0.026292596765012707,0.0006721399773059199,0.0008092230314985602,,0.0034288648919378567,1.3416407864998738,std
synch,streed,5,0.01,3,20,20,,,0.002570565625039279,0.00012107125152031199,0.001875126927953406,0.00810798502768441,8.311501672961088e-05,0.0003579160292047812,,0.00016204199016899663,0.0,std
synch,streed,5,0.03,3,20,20,,,0.002570565625039279,0.00012107125152031199,0.001875126927953406,0.00810798502768441,8.311501672961088e-05,0.0003579160292047812,,0.0001745422995535876,0.0,std
synch,streed,5,0.05,3,20,20,,,0.011494114368796358,0.0004548342266643815,0.020751817161025754,0.02153699465470948,0.0007119174755676584,0.0006551044620591075,,0.00017564783941351674,0.447213595499958,std
synch,streed,5,0.08,3,20,20,,,0.00415513070493611,8.721454162500423e-05,0.0025778727664948183,0.012193878743479271,7.9404225646267e-05,0.0004208156223442481,,0.00014904451007084974,0.0,std
synch,streed,5,0.1,3,20,20,,,0.00415513070493611,8.721454162500423e-05,0.0025778727664948183,0.012193878743479271,7.9404225646267e-05,0.0004208156223442481,,0.0008089790957370564,0.0,std
synch,streed,5,0.0001,3,20,20,,,0.9956565414589793,0.00014116446281514,0.9971143737243878,0.9961997606639474,9.387339075959627e-05,0.00012184095520046,,0.4164093017578125,26.6,best_by_mean_val_r2
yacht,streed,5,0.0001,3,20,20,,,0.9821740879524438,4.217011381239294,0.9985898921892197,0.9886816428780725,0.32178969555991543,2.9528155877681845,,0.08723578453063961,25.6,mean
yacht,streed,5,0.0005,3,20,20,,,0.9869702154446773,2.943111379921324,0.9951602261383933,0.990573018964335,1.1107177797256982,2.2064320556982224,,0.027244234085082957,12.0,mean
yacht,streed,5,0.001,3,20,20,,,0.9869410431563722,2.9174233658760076,0.9911142506131693,0.987053829480594,2.040853423704261,3.1463381831616624,,0.0055951595306396,8.0,mean
yacht,streed,5,0.003,3,20,20,,,0.9833166360652985,3.699095010745316,0.9892676204625127,0.9849856862267703,2.4555778770486283,3.635814454440709,,0.00550017356872554,7.2,mean
yacht,streed,5,0.005,3,20,20,,,0.969973477009803,6.439312089348107,0.9801098605052863,0.9762270281638873,4.599756648871132,5.438897898345874,,0.0049485683441161605,5.6,mean
yacht,streed,5,0.008,3,20,20,,,0.9531143363331838,10.31791171988969,0.9582122524647672,0.9567922717029379,9.580154768448647,9.977137240916338,,0.00230183601379388,4.0,mean
yacht,streed,5,0.01,3,20,20,,,0.9531143363331838,10.31791171988969,0.9582122524647672,0.9567922717029379,9.580154768448647,9.977137240916338,,0.00233607292175288,4.0,mean
yacht,streed,5,0.03,3,20,20,,,0.9531143363331838,10.31791171988969,0.9582122524647672,0.9567922717029379,9.580154768448647,9.977137240916338,,0.00220332145690914,4.0,mean
yacht,streed,5,0.05,3,20,20,,,0.8967700904800839,22.823321616811544,0.9143819723015152,0.8983545694854476,19.60619868878154,23.040842120347023,,0.00213365554809566,3.0,mean
yacht,streed,5,0.08,3,20,20,,,0.8938031741678696,23.72160162431806,0.9143819723015152,0.8983545694854476,19.60619868878154,23.040842120347026,,0.00210552215576168,3.0,mean
yacht,streed,5,0.1,3,20,20,,,0.8745931374313001,27.56773126204674,0.9143819723015152,0.8983545694854476,19.60619868878154,23.040842120347023,,0.00204687118530268,3.0,mean
yacht,streed,5,0.0001,3,20,20,,,0.006805712134242435,1.717998315273005,0.00021905660737840535,0.012342313254929429,0.04264996418159256,3.8857578929209553,,0.00806984917115049,2.9664793948382653,std
yacht,streed,5,0.0005,3,20,20,,,0.0039129787348447746,0.9588806873881819,0.00042201123594547553,0.0031014080277407914,0.13770103681574733,1.0852509660813425,,0.0024143217503789062,1.0,std
